Offer                                        Publisher    Sku                           Urn                                                                                          Version
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201602220                                           14.04.201602220
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201603140                                           14.04.201603140
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201604060                                           14.04.201604060
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201605091                                           14.04.201605091
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201605160                                           14.04.201605160
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201606100                                           14.04.201606100
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201606200                                           14.04.201606200
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201606270                                           14.04.201606270
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201607140                                           14.04.201607140
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201805090                                           14.04.201805090
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201805220                                           14.04.201805220
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201808140                                           14.04.201808140
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201808180                                           14.04.201808180
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201901221                                           14.04.201901221
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201903120                                           14.04.201903120
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201903150                                           14.04.201903150
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201905140                                           14.04.201905140
UbuntuServer                                 Canonical    14.04.4-LTS                   Canonical:UbuntuServer:14.04.4-LTS:14.04.201911070                                           14.04.201911070
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904030                                     14.04.201904030
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904080                                     14.04.201904080
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904090                                     14.04.201904090
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904200                                     14.04.201904200
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904240                                     14.04.201904240
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904250                                     14.04.201904250
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201904290                                     14.04.201904290
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201905140                                     14.04.201905140
UbuntuServer                                 Canonical    14.04.5-DAILY-LTS             Canonical:UbuntuServer:14.04.5-DAILY-LTS:14.04.201911070                                     14.04.201911070
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201608091                                           14.04.201608091
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201608241                                           14.04.201608241
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201608300                                           14.04.201608300
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201609190                                           14.04.201609190
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201610100                                           14.04.201610100
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201610200                                           14.04.201610200
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201611090                                           14.04.201611090
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201611300                                           14.04.201611300
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201612050                                           14.04.201612050
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201612130                                           14.04.201612130
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201701040                                           14.04.201701040
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201701100                                           14.04.201701100
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201702021                                           14.04.201702021
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201702200                                           14.04.201702200
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201702220                                           14.04.201702220
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201703070                                           14.04.201703070
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201703230                                           14.04.201703230
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201703280                                           14.04.201703280
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201703300                                           14.04.201703300
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201704050                                           14.04.201704050
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201704240                                           14.04.201704240
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201705170                                           14.04.201705170
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201706190                                           14.04.201706190
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201706290                                           14.04.201706290
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201707180                                           14.04.201707180
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201708020                                           14.04.201708020
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201708030                                           14.04.201708030
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201708070                                           14.04.201708070
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201708110                                           14.04.201708110
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201708180                                           14.04.201708180
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201708310                                           14.04.201708310
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201710100                                           14.04.201710100
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201710260                                           14.04.201710260
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201711151                                           14.04.201711151
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201712080                                           14.04.201712080
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201801100                                           14.04.201801100
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201801220                                           14.04.201801220
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201802221                                           14.04.201802221
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201803080                                           14.04.201803080
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201804040                                           14.04.201804040
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201804230                                           14.04.201804230
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201805090                                           14.04.201805090
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201805220                                           14.04.201805220
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201806270                                           14.04.201806270
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201807030                                           14.04.201807030
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201807220                                           14.04.201807220
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201808140                                           14.04.201808140
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201808180                                           14.04.201808180
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201809130                                           14.04.201809130
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201810020                                           14.04.201810020
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201810040                                           14.04.201810040
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201810220                                           14.04.201810220
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201811140                                           14.04.201811140
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201812030                                           14.04.201812030
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201901080                                           14.04.201901080
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201901100                                           14.04.201901100
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201901221                                           14.04.201901221
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201902060                                           14.04.201902060
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201902090                                           14.04.201902090
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201902260                                           14.04.201902260
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201903120                                           14.04.201903120
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201903150                                           14.04.201903150
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201903180                                           14.04.201903180
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201903210                                           14.04.201903210
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904020                                           14.04.201904020
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904030                                           14.04.201904030
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904080                                           14.04.201904080
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904100                                           14.04.201904100
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904200                                           14.04.201904200
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904240                                           14.04.201904240
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904250                                           14.04.201904250
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201904290                                           14.04.201904290
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201905140                                           14.04.201905140
UbuntuServer                                 Canonical    14.04.5-LTS                   Canonical:UbuntuServer:14.04.5-LTS:14.04.201911070                                           14.04.201911070
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201907241                                       16.04.201907241
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201907290                                       16.04.201907290
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201907310                                       16.04.201907310
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201908050                                       16.04.201908050
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201908070                                       16.04.201908070
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201908160                                       16.04.201908160
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201909050                                       16.04.201909050
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.201909091                                       16.04.201909091
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202104130                                       16.04.202104130
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202104140                                       16.04.202104140
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202104160                                       16.04.202104160
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202104220                                       16.04.202104220
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202104290                                       16.04.202104290
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202106110                                       16.04.202106110
UbuntuServer                                 Canonical    16.04-DAILY-LTS               Canonical:UbuntuServer:16.04-DAILY-LTS:16.04.202106230                                       16.04.202106230
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201611220                                             16.04.201611220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201611300                                             16.04.201611300
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201612050                                             16.04.201612050
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201612140                                             16.04.201612140
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201612210                                             16.04.201612210
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201701130                                             16.04.201701130
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201702020                                             16.04.201702020
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201702200                                             16.04.201702200
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201702210                                             16.04.201702210
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201702240                                             16.04.201702240
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201703020                                             16.04.201703020
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201703030                                             16.04.201703030
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201703070                                             16.04.201703070
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201703270                                             16.04.201703270
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201703280                                             16.04.201703280
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201703300                                             16.04.201703300
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201705080                                             16.04.201705080
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201705160                                             16.04.201705160
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201706100                                             16.04.201706100
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201706191                                             16.04.201706191
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201707210                                             16.04.201707210
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201707270                                             16.04.201707270
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201708030                                             16.04.201708030
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201708110                                             16.04.201708110
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201708151                                             16.04.201708151
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201709190                                             16.04.201709190
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201710110                                             16.04.201710110
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201710261                                             16.04.201710261
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201711072                                             16.04.201711072
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201711160                                             16.04.201711160
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201711211                                             16.04.201711211
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201712080                                             16.04.201712080
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201801050                                             16.04.201801050
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201801090                                             16.04.201801090
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201801120                                             16.04.201801120
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201801220                                             16.04.201801220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201801260                                             16.04.201801260
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201802220                                             16.04.201802220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201803230                                             16.04.201803230
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201804050                                             16.04.201804050
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201804180                                             16.04.201804180
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201804240                                             16.04.201804240
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201804270                                             16.04.201804270
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201805090                                             16.04.201805090
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201805220                                             16.04.201805220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201806120                                             16.04.201806120
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201806210                                             16.04.201806210
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201806220                                             16.04.201806220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201807030                                             16.04.201807030
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201807240                                             16.04.201807240
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201808060                                             16.04.201808060
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201808140                                             16.04.201808140
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201808310                                             16.04.201808310
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201809120                                             16.04.201809120
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201810040                                             16.04.201810040
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201810230                                             16.04.201810230
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201810300                                             16.04.201810300
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201811010                                             16.04.201811010
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201811140                                             16.04.201811140
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201812040                                             16.04.201812040
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201812070                                             16.04.201812070
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201812230                                             16.04.201812230
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201901221                                             16.04.201901221
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201902070                                             16.04.201902070
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201902120                                             16.04.201902120
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201903130                                             16.04.201903130
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201903200                                             16.04.201903200
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201904060                                             16.04.201904060
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201904240                                             16.04.201904240
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201905140                                             16.04.201905140
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201905210                                             16.04.201905210
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201905303                                             16.04.201905303
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201906050                                             16.04.201906050
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201906170                                             16.04.201906170
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201906252                                             16.04.201906252
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201906280                                             16.04.201906280
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201907080                                             16.04.201907080
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201907241                                             16.04.201907241
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201907290                                             16.04.201907290
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201908140                                             16.04.201908140
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201908220                                             16.04.201908220
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201909030                                             16.04.201909030
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201909091                                             16.04.201909091
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201909110                                             16.04.201909110
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201909180                                             16.04.201909180
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201910110                                             16.04.201910110
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201910310                                             16.04.201910310
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201911130                                             16.04.201911130
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201912110                                             16.04.201912110
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.201912170                                             16.04.201912170
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202001070                                             16.04.202001070
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202001290                                             16.04.202001290
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202002040                                             16.04.202002040
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202002120                                             16.04.202002120
UbuntuServer                                 Canonical    16.04-LTS                     Canonical:UbuntuServer:16.04-LTS:16.04.202002181                                             16.04.202002181
